,name,protein,protein_akg_pct,portion_for_protein
2000,"mangos, pork, garlic, onions, jalapenos, lemon juice, cucumbers, olive oil, mustard greens, parsley, tomatoes, salt, cherry tomatoes, squash, white rice, zucchini, arugula, rosemary, broccoli, cilantro, lime",7.092532344213651,0.11820887240356084,8.459601886616733
2001,"mangos, salt, arugula, cherry tomatoes, jalapenos, lemon juice, lime, mustard greens, cucumbers, olive oil, onions, tomatoes, cilantro",1.803312328767124,0.030055205479452066,33.27210658012879
2002,"milk, chia seeds, greek yogurt",7.758511042944785,0.12930851738241309,7.73344262422119
2003,"milk, greek yogurt, egg whites, blueberries, sweet potato, olive oil, chia seeds",5.551601991150442,0.09252669985250737,10.807691202583198
2004,"millet, apple, cheese pizza, salt, olive oil, onions, cranberries, mustard, vinegar, spinach (raw), spinach (cooked), beef, shallots, bok choy",12.574835426008969,0.20958059043348282,4.771434215027571
2005,"millet, corn on the cob, green beans, vinegar, steak, ketchup, onions, lettuce, mixed greens, pepper, cherry tomatoes, spinach (raw), olive oil, cucumbers, bell peppers, lime, salt",8.922918852459016,0.14871531420765027,6.724257049974733
2006,"millet, green beans, vinegar, brown rice, rosemary, salt, basil, mixed greens, carrot, apple, chicken, chard, olive oil, lemon juice, parsley, onions, chive, garlic",15.652449504950496,0.2608741584158416,3.8332658400222552
2007,"millet, pepper, spinach (raw), arugula, steak, lentils, vinegar, olive oil, lemon juice, salt, garlic, chickpeas, bell peppers, green beans, ketchup, onions, parsley, pears",7.374891787439614,0.12291486312399356,8.135712594751247
2008,"millet, rosemary, parsley, brown rice, lemon juice, vinegar, corn on the cob, garlic, salt, apple, chicken, chard, onions, basil, olive oil, mixed greens, carrot, chive",18.389213615023472,0.30648689358372455,3.2627822622595284
2009,"millet, shallots, olive oil, onions, vinegar, beef, salt, bok choy, spinach (cooked)",20.42888888888889,0.3404814814814815,2.9370172957685194
2010,"millet, soy sauce, white rice, vinegar, chard, brown rice, pork, pepper, sugar, chive, onions, basil, salt, garlic, mixed greens, apple, chicken, corn on the cob, olive oil, rosemary, lemon juice, parsley, bok choy, carrot",12.38765581395349,0.20646093023255815,4.8435314074851705
2011,"millet, spinach (cooked), cheese pizza, cauliflower, onions, caesar salad, olive oil, vinegar, squash, beef, salt, bok choy, shallots",6.525759649122807,0.10876266081871346,9.194331882582468
2012,"millet, spinach (cooked), salt, onions, olive oil, vinegar, beef, shallots, bok choy",20.42889076923077,0.3404815128205128,2.9370170254358476
2013,"millet, spinach (cooked), vinegar, onions, cheese pizza, broccoli, bok choy, mixed greens, shallots, blue cheese, beef, olive oil, mustard, garlic, walnuts, lettuce, salt",10.874187985865724,0.1812364664310954,5.517653371266713
2014,"millet, steak, olive oil, pizza, lime, salt, mixed greens, cherry tomatoes, pepper, spinach (raw), vinegar, ketchup, lettuce, cucumbers, onions, brownies, bell peppers",11.99696587537092,0.199949431256182,5.001264538326024
2015,mixed greens,2.2,0.03666666666666667,27.27272727272727
2016,"mixed greens, almonds",15.148719230769233,0.25247865384615387,3.9607308767153957
2017,"mixed greens, almonds, deprecated",12.065094811320757,0.2010849135220126,4.973023497809699
2018,"mixed greens, avocado",2.1380281690140843,0.03563380281690141,28.06324110671937
2019,"mixed greens, avocado, chicken, mushroom, broccoli, squash",8.741363181818182,0.14568938636363635,6.863917989907857
2020,"mixed greens, avocado, chicken, mushroom, onions",11.468224299065422,0.19113707165109037,5.2318474451959895
2021,"mixed greens, avocado, parmesan cheese, olives",7.109623849372385,0.11849373082287308,8.439265040062086
2022,"mixed greens, blackberries, raspberries, honeydew melons, vinaigrette, granola",1.6835616438356165,0.02805936073059361,35.63873067534581
2023,"mixed greens, blackberries, raspberries, sausage, vinaigrette, granola",11.111206896551725,0.1851867816091954,5.3999534486771665
2024,"mixed greens, broccoli, olives",1.618248175182482,0.026970802919708034,37.07713125845737
2025,"mixed greens, broccoli, parmesan cheese",10.381818181818184,0.17303030303030306,5.779334500875655
2026,"mixed greens, caesar salad, carrot, cabbage, pizza, rice noodles, garlic, soy sauce, olive oil, green onions, vinegar, radishes",4.140063157894737,0.06900105263157895,14.492532531921709
2027,"mixed greens, carrot, arugula, mustard, garlic, radishes, blueberries, eggplant, vinegar, tofu, spinach (raw), olive oil, pumpkin seeds, asparagus, salt, lettuce",2.5946610859728505,0.04324435143288084,23.12440739346249
2028,"mixed greens, carrot, lettuce, pumpkin seeds, mustard, olive oil, vinegar, arugula, green beans, honeydew melons, salt",1.378891489361702,0.022981524822695033,43.51321366685235
2029,"mixed greens, chicken, broccoli, steak",20.94245079928952,0.3490408466548253,2.8649941964784524
2030,"mixed greens, chicken, cherry tomatoes, ginger, spinach (raw), vinegar, green beans, olive oil, mustard, onions, pears, salt, carrot, white rice, pepper, soy sauce, green onions, broccoli, garlic",9.604097674418606,0.16006829457364344,6.247333381439414
2031,"mixed greens, chicken, cucumbers, black beans",14.721884802431612,0.24536474670719352,4.075565106316401
2032,"mixed greens, chicken, cucumbers, olives, black beans, parmesan cheese",13.079384834123225,0.21798974723538708,4.587371712120901
2033,"mixed greens, chicken, olive oil, steak, broccoli",20.08620068143101,0.3347700113571835,2.9871253878025774
2034,"mixed greens, chickpeas, apple, lemon juice, pizza, onions, parsley, olive oil, corn on the cob, vinegar, millet, salt",6.34852898089172,0.10580881634819533,9.451008285634753
2035,"mixed greens, cod",14.725,0.24541666666666667,4.074702886247878
2036,"mixed greens, figs, pumpkin seeds, cucumbers, cherry tomatoes, pepper, jalapenos, quinoa, arugula, vinegar, fish, tomatillo, garlic, carrot, onions, mustard, olive oil, cilantro, lemon juice, spinach (raw), chard, lettuce, salt",7.511755862068965,0.12519593103448273,7.987480038185664
2037,"mixed greens, garlic, mustard, green onions, rice noodles, cabbage, sugar, pork, chard, spinach (raw), vinegar, white rice, bok choy, soy sauce, figs, salt, cucumbers, olive oil, radishes, pepper, cherry tomatoes, carrot",7.42045706940874,0.12367428449014567,8.085755289570159
2038,"mixed greens, garlic, salt, cucumbers, parsley, olive oil, vinegar, cherry tomatoes, carrot",1.5130714285714286,0.025217857142857143,39.65443988103668
2039,"mixed greens, granola, blackberries, vinaigrette, bacon, raspberries",13.012903225806452,0.21688172043010753,4.610808130887456
2040,"mixed greens, granola, blackberries, vinaigrette, raspberries",3.2,0.05333333333333334,18.75
2041,"mixed greens, granola, raspberries, blackberries, chicken apple sausage, vinaigrette, scrambled eggs",10.598969329896908,0.17664948883161513,5.660927787644008
2042,"mixed greens, granola, vinaigrette, turkey bacon, olive oil, brussels sprouts, pepper, salt, raspberries, blackberries, egg whites",10.335944041450777,0.1722657340241796,5.804984988248665
2043,"mixed greens, grilled chicken",9.57872293144208,0.15964538219070132,6.263883027981787
2044,"mixed greens, hash browns, raspberries, blackberries, sausage, vinaigrette, granola",8.721951761517616,0.14536586269196025,6.879194203380921
2045,"mixed greens, hash browns, raspberries, blackberries, vinaigrette, granola",2.830379746835443,0.04717299578059072,21.19856887298748
2046,"mixed greens, lettuce, carrot, pumpkin seeds, salt, mustard, olive oil, vinegar, arugula",2.6060305555555554,0.04343384259259259,23.02352129835606
2047,"mixed greens, lettuce, pumpkin seeds, mustard, salt, olive oil, vinegar, arugula, carrot",2.606028571428572,0.04343380952380953,23.02353882755369
2048,"mixed greens, lime, cheese pizza, lettuce, cucumbers, onions, olive oil, corn on the cob, vinegar, pepper, cherry tomatoes, salt, caesar salad",3.8611852348993287,0.06435308724832214,15.539270029754052
2049,"mixed greens, lime, cherry tomatoes, spinach (raw), vinegar, lettuce, cheese pizza, broccoli, chicken, garlic, soy sauce, white rice, pepper, green beans, ginger, onions, olive oil, cucumbers, green onions, salt, carrot",12.316401020408165,0.20527335034013608,4.871552972380531
2050,"mixed greens, lime, lettuce, olive oil, cucumbers, onions, salt, vinegar, pepper, eggs, cherry tomatoes",9.347763679245285,0.15579606132075474,6.4186475031688275
2051,"mixed greens, lime, lettuce, salt, cucumbers, onions, olive oil, pepper, vinegar, corn on the cob, green beans, cherry tomatoes",1.977616814159292,0.0329602802359882,30.339547869138997
2052,"mixed greens, olive oil, parsley, lemon juice, brown rice, corn on the cob, vinegar, chicken, millet, chive, garlic, salt, carrot, onions, rosemary, basil, green beans, chard, apple",17.163056086956523,0.28605093478260873,3.4958809023294193
2053,"mixed greens, olive oil, radishes, arugula, vinegar, mustard, cucumbers, salt, pumpkin seeds, carrot, lettuce",1.7076141176470587,0.028460235294117644,35.136743939945106
2054,"mixed greens, olives",1.5,0.025,40.0
2055,"mixed greens, olives, broccoli",1.7525691699604744,0.029209486166007905,34.23545331529093
2056,"mixed greens, olives, broccoli, chicken, vinaigrette",13.263667993079585,0.2210611332179931,4.523635545710691
2057,"mixed greens, olives, chicken, avocado, broccoli, parmesan cheese",11.967622336065574,0.19946037226775956,5.013527191544495
2058,"mixed greens, onions",1.7917525773195877,0.029862542955326463,33.4867663981588
2059,"mixed greens, onions, lettuce, lime, cucumbers, olive oil, vinegar, pepper, cherry tomatoes, bacon, salt",13.698295192307691,0.22830491987179485,4.380107097830184
2060,"mixed greens, onions, lime, lettuce, cucumbers, olive oil, vinegar, cherry tomatoes, pepper, salt",1.362098529411765,0.02270164215686275,44.0496768070894
2061,"mixed greens, parsley, squash, chicken thighs, green beans, mushroom, vinegar, eggplant, spinach (cooked), garlic, shallots, cherry tomatoes, wine, lemon juice, cucumbers, olive oil, quinoa, carrot, salt",11.644500892857144,0.19407501488095238,5.152646777398988
2062,"mixed greens, raspberries, berries, scrambled eggs, roasted potatoes, vinaigrette, cantaloupe, blackberries, granola",4.46580919117647,0.07443015318627451,13.43541504606775
2063,"mixed greens, raspberries, berries, vinaigrette, scrambled eggs, granola, blackberries, watermelon",3.5529411764705885,0.05921568627450981,16.887417218543046
2064,"mixed greens, salt, olive oil, lettuce, cucumbers, onions, lime, wheat berry, green beans, vinegar, cherry tomatoes, pepper",2.586551923076923,0.043109198717948716,23.196905294916682
2065,"mixed greens, salt, parsley, onions, lemon juice, olive oil, green beans, vinegar, millet, apple",1.7620873493975904,0.02936812248995984,34.05052537294043
2066,"mixed greens, sausage, deprecated",14.939044621513943,0.2489840770252324,4.016321091483527
2067,"mixed greens, steak",16.171716835016834,0.2695286139169472,3.7101812140366692
2068,mushroom,3.1000000000000005,0.05166666666666667,19.354838709677416
2069,"mushroom, asparagus",2.839473684210526,0.04732456140350876,21.1306765523633
2070,"mushroom, asparagus, pizza",7.535195530726256,0.12558659217877094,7.962633451957297
2071,"mushroom, bok choy",1.683783783783784,0.028063063063063064,35.63402889245586
2072,"mushroom, cucumbers",2.5260869565217394,0.04210144927536232,23.752151462994835
2073,"mushroom, mixed greens, avocado",2.490178571428572,0.041502976190476194,24.094657583363208
2074,"mushroom, wheat berry, chard, cherry tomatoes, fish, onions, salt, garlic, shallots, chive, olive oil, kale, lemon juice, parsley",7.191219496855346,0.11985365828092243,8.343508361306098
2075,"mustard greens, cucumbers, bacon, berries, tomatoes, garlic, potatoes, salt, sausage, mustard, vinegar, spinach (raw), olive oil",10.811459119496854,0.18019098532494757,5.549667194486168
2076,"mustard greens, cucumbers, tomatoes, salt, mustard, garlic, fried rice, cheese pizza, vinegar, spinach (raw), green beans, olive oil",5.119602216066482,0.08532670360110803,11.71966052591084
2077,"mustard greens, olive oil, cucumbers, kale, tomatoes, salt, garlic, caesar dressing, croutons, vinegar, spinach (raw), parmesan cheese, mustard",4.487208552631579,0.07478680921052631,13.371341959315053
2078,"mustard, arugula, orange, pepper, salt, lime, raisins, olive oil, broccoli, pecans, wheat berry",3.1221902564102564,0.05203650427350427,19.217278600114877
2079,"mustard, basil, thyme, parsley, carrot, mixed greens, salt, pepper, chicken, rosemary, lemon juice, wild rice, green beans, vinegar, spinach (raw), zucchini, olive oil, honeydew melons, lettuce, pumpkin seeds, garlic, squash, wheat berry, arugula",9.5382225,0.158970375,6.290480223123334
2080,"mustard, cucumbers, salt, figs, cherry tomatoes, chard, spinach (raw), vinegar, olive oil",1.8204852713178292,0.030341421188630487,32.958245224673895
2081,"mustard, garlic, tomatoes, salt, cucumbers, olive oil, mustard greens, spinach (raw), vinegar, green beans",1.9150761589403973,0.031917935982339954,31.330346691380523
2082,"mustard, olive oil, bell peppers, broccoli, radishes, salt, garlic, scrambled eggs, vinegar, cucumbers",6.870940697674419,0.11451567829457364,8.732428737204495
2083,"mustard, olive oil, cucumbers, cherry tomatoes, figs, salt, vinegar, wild rice, olives, wheat berry, chard, spinach (raw)",3.0193395770392746,0.05032232628398791,19.87189531653648
2084,"mustard, olive oil, mixed greens, walnuts, lettuce, salt, garlic, blue cheese, vinegar",4.2097875,0.070163125,14.252500868511772
2085,"mustard, olive oil, onions, vinegar, beef, caesar salad, bok choy, shallots, apple, millet, salt, cheese pizza, cranberries, spinach (raw), spinach (cooked)",10.666386785714286,0.1777731130952381,5.625147597343765
2086,"mustard, olive oil, pecans, salt, garlic, roasted potatoes, blueberries, arugula, vinegar, chard, green beans",2.075311453744493,0.034588524229074886,28.911323113329203
2087,"mustard, olive oil, soy sauce, green onions, broccoli, salt, pears, white rice, vinegar, green beans, spinach (raw), onions, mixed greens, garlic, cherry tomatoes, chicken, ginger",14.27318035714286,0.23788633928571432,4.203688210944076
2088,"mustard, olive oil, walnuts, salt, pepper, chard, vinegar, blueberries, arugula",2.39985,0.0399975,25.001562597662357
2089,"mustard, salt, olive oil, blueberries, vinegar, arugula, chard, pepper, walnuts",2.39985,0.0399975,25.001562597662357
2090,"mustard, soy sauce, salt, green onions, spinach (raw), parmesan cheese, green beans, croutons, vinegar, chicken, garlic, tomatoes, broccoli, cucumbers, kale, caesar dressing, olive oil, mustard greens, ginger, olives, white rice",9.748587581699343,0.16247645969498906,6.154737750177856
2091,"mustard, spinach (raw), olive oil, almonds, carrot, salt, parsley, blueberries, vinegar",2.6368935185185185,0.043948225308641974,22.754047358616777
2092,"mustard, vinegar, mixed greens, celery root, olive oil, salt, cherry tomatoes",1.723145652173913,0.02871909420289855,34.82003968979886
2093,"mustard, waffles, vinegar, cucumbers, spinach (raw), mustard greens, olive oil, salt, garlic, tomatoes",5.649339024390244,0.09415565040650406,10.620711509958644
2094,"nopales, sour cream, broccoli, garlic, carrot, fish, jicama, olive oil, wild rice, parsley, salt, lime, chive, corn, pepper, arugula",8.226414285714286,0.13710690476190476,7.293578698582441
2095,oatmeal,2.4,0.04,25.0
2096,"oatmeal, berries",1.7509090909090907,0.02918181818181818,34.267912772585674
2097,"oatmeal, blackberries, raspberries",1.7678048780487805,0.029463414634146343,33.94039735099338
2098,"olive oil, almonds, spinach (raw), mustard, bacon, chicken, carrot, salt, vegetable oil, blueberries, squash, vinegar, buttermilk, flour, garlic, parsley, lemon juice, thyme",11.460977199281867,0.19101628665469778,5.235155690193637
2099,"olive oil, arugula, brown rice, pepper, squash, kale, salmon, parsley, garlic, lemon juice, salt, tatsoi, thyme, cucumbers",8.673002402402402,0.14455004004004002,6.918019529589907
2100,"olive oil, arugula, pork, salt, onions, parsley, zucchini, rosemary, garlic, white rice",20.41609,0.34026816666666665,2.938858517963038
2101,"olive oil, arugula, quinoa, white rice, salt, garlic, shallots, parsley, thyme, lemon juice",3.5429232876712327,0.05904872146118721,16.93516769295845
2102,"olive oil, arugula, vinegar, carrot, mixed greens, mustard, lettuce, pumpkin seeds, salt",2.606029090909091,0.04343381818181818,23.023534238088462
2103,"olive oil, arugula, vinegar, roasted potatoes, squash, celery root, onions, broccoli, mustard, salt, cranberries",1.7408322709163346,0.029013871181938912,34.46627282961463
2104,"olive oil, bacon, egg whites, berries, milk, chia seeds, greek yogurt, sweet potato",5.038778125,0.08397963541666667,11.907648741727439
2105,"olive oil, bacon, radishes, vinegar, bell peppers, garlic, salt, cucumbers, mustard",9.229748192771083,0.1538291365461847,6.500719060460734
2106,"olive oil, bacon, raspberries, salt, mixed greens, granola, blackberries, vinaigrette, pepper, scrambled eggs, brussels sprouts",10.962509929078012,0.18270849881796686,5.473199147655981
2107,"olive oil, basil, arugula, blueberries, vinegar, mustard, walnuts, white wine, salt, rosemary, oregano, cream, mushroom, wheat berry, chard, pepper, chicken, shallots, garlic, butter, lemon juice, thyme",15.849678537735848,0.26416130896226414,3.7855657360588397
2108,"olive oil, blueberries, onions, shallots, salt, walnuts, spinach (cooked), beef, vinegar, chard, mustard, bok choy, millet, pepper, arugula",14.893658771929823,0.2482276461988304,4.028560135477415
2109,"olive oil, blueberries, onions, tomatoes, salt, fried rice, chicken, pepper, mustard, garlic, bell peppers, millet, jalapenos, spinach (raw), vinegar, radishes",11.13574880239521,0.18559581337325348,5.388052574164971
2110,"olive oil, blueberries, pepper, vinegar, arugula, walnuts, salt, almonds, mushroom, green beans, spinach (raw), carrot, mustard, parsley, chard",2.5160261538461537,0.041933769230769226,23.84712889740048
2111,"olive oil, blueberries, vinaigrette, walnuts, salt, cucumbers, onions, olives, feta cheese, arugula, vinegar, chard, pepper, cherry tomatoes, bell peppers, lettuce, mustard",1.8576449438202247,0.030960749063670412,32.298960142841246
2112,"olive oil, bok choy",1.4634146739130436,0.024390244565217392,40.999998885869594
2113,"olive oil, broccoli",2.341463414634146,0.03902439024390244,25.625
2114,"olive oil, broccoli, green onions, garlic, cheese pizza, soy sauce, salt, vinegar, white rice, spinach (raw), green beans, chicken, ginger",21.76467075471698,0.36274451257861634,2.7567612060934303
2115,"olive oil, broccoli, yam, chicken apple sausage, scrambled eggs",6.371608988764045,0.10619348314606741,9.416773707521356
2116,"olive oil, brown rice, vinegar, cherry tomatoes, honeydew melons, shallots, parsley, basil, lemon juice, onions, pork, pepper, garlic, broccoli, salt",10.564069454545455,0.17606782424242426,5.679629451336435
2117,"olive oil, brussels sprouts, lemon juice, parsley, cucumbers, garlic, salt, carrot, cabbage, pepper, pork, wheat berry, jalapenos, mayonnaise",8.970436666666666,0.14950727777777778,6.688637602554466
2118,"olive oil, brussels sprouts, salt, strawberries, pepper, scrambled eggs",6.3393033898305085,0.10565505649717515,9.464762342223882
2119,"olive oil, cauliflower, bok choy",1.5491853281853285,0.025819755469755474,38.73003372055059
2120,"olive oil, chard, cherry tomatoes, fish, chive, shallots, garlic, parsley, lemon juice, kale, salt, wheat berry",13.742919047619049,0.2290486507936508,4.3658846997570695
2121,"olive oil, chard, vinegar, millet, bok choy, shallots, salt, onions, blueberries, arugula, beef, pepper, walnuts, roasted potatoes, spinach (cooked), mustard",10.157883425414363,0.1692980570902394,5.9067423288087655
2122,"olive oil, cherry tomatoes, mushroom, salt, eggplant",1.3450651685393258,0.022417752808988764,44.60750408484448
2123,"olive oil, chicken apple sausage, sweet potato, bacon",11.149315853658536,0.18582193089430893,5.381496119361584
2124,"olive oil, chicken thighs, arugula, pepper, lemon juice, broccoli, tomatoes, bell peppers, pecans, garlic, orange, wheat berry, jalapenos, raisins, hominy, chili, cabbage, lime, mustard, salt, parsley",11.068477506112467,0.18447462510187446,5.4207997411446645
2125,"olive oil, chicken thighs, cheese, tomatoes, garlic, chili, salt, cilantro, tortilla, onions",18.47695436893204,0.3079492394822007,3.247288422213491
2126,"olive oil, chickpeas, kale, lemon juice, bulgur, salt, parsley, cherry tomatoes, pepper, spinach (raw), thyme, garlic, chicken breast, parmesan cheese, wheat berry",25.129628125,0.41882713541666666,2.3876198924053913
2127,"olive oil, chive, lime, fish, corn, jicama, sour cream, parsley, nopales, carrot, garlic, salt, pepper, wild rice, arugula",10.18227703180212,0.169704617196702,5.892591589543587
2128,"olive oil, cucumbers, fried rice, caesar salad, salt, cheese pizza, figs, cherry tomatoes, mustard, chard, vinegar, spinach (raw)",5.253003422053232,0.08755005703422053,11.422037105117267
2129,"olive oil, cucumbers, mustard, bacon, berries, salt, bell peppers, garlic, broccoli, scrambled eggs, radishes, vinegar",7.494488068181818,0.12490813446969697,8.005883718026407
2130,"olive oil, cucumbers, onions, cauliflower, spinach (cooked), caesar salad, millet, bok choy, vinaigrette, shallots, vinegar, cheese pizza, lettuce, bell peppers, olives, salt, beef, feta cheese, cherry tomatoes",7.840839166666667,0.1306806527777778,7.652242154777863
2131,"olive oil, cucumbers, salt, parsley, carrot, mixed greens, garlic, cherry tomatoes, vinegar",1.5130727272727271,0.025217878787878786,39.654405844819095
2132,"olive oil, egg whites, berries, sweet potato",5.26531393442623,0.08775523224043716,11.395331930296061
2133,"olive oil, egg whites, broccoli, yam, sweet potato",4.399910666666666,0.07333184444444443,13.636640501488971
2134,"olive oil, egg whites, honeydew melons, berries, sweet potato",6.311045468277947,0.10518409113796579,9.507141138752056
2135,"olive oil, egg whites, salt, sweet potato, pepper, brussels sprouts",5.298233157894736,0.08830388596491227,11.32452993515316
2136,"olive oil, egg whites, sausage, sweet potato, cantaloupe, salsa",5.568590631364563,0.09280984385607605,10.774719129478767
2137,"olive oil, egg whites, sweet potato, bacon",6.723872538860104,0.11206454231433507,8.92342911815098
2138,"olive oil, egg whites, sweet potato, cantaloupe",6.150207712765957,0.10250346187943263,9.75576806543595
2139,"olive oil, egg whites, sweet potato, salsa",7.103328519855596,0.11838880866425994,8.44674434418806
2140,"olive oil, egg whites, watermelon, berries, sweet potato",6.416918653846154,0.10694864423076923,9.350282158250108
2141,"olive oil, egg whites, watermelon, sweet potato, salsa",5.433671562082777,0.09056119270137962,11.042257397133042
2142,"olive oil, egg whites, watermelon, yam, sweet potato, berries",6.444287588152327,0.10740479313587212,9.310571444748774
2143,"olive oil, eggplant, arugula, mushroom, vinegar, beef, spinach (cooked), roasted potatoes, white wine, garlic, salt, basil, lemon juice, thyme, bok choy, oregano, cream, wheat berry, onions, millet, pepper, chicken, cauliflower, shallots, butter, rosemary",6.27509717948718,0.10458495299145301,9.561604909663467
2144,"olive oil, figs, salt, cheese pizza, cucumbers, mustard, cherry tomatoes, chard, spinach (raw), vinegar",7.671925688073395,0.12786542813455656,7.82072225924642
2145,"olive oil, fish, garlic, caesar salad, fried rice, green onions, country rice, onions, salt",10.228917592592593,0.17048195987654322,5.8657232749093415
2146,"olive oil, fish, pepper, vinegar, white rice, garlic, shallots, country rice, lemon juice, onions, green onions, pork, brown rice, cherry tomatoes, asparagus, salt, broccoli, parsley, basil",10.476823514211889,0.1746137252368648,5.7269266699596075
2147,"olive oil, garlic, salt, green onions, onions, fish, country rice",15.081017391304346,0.25135028985507246,3.97851142553524
2148,"olive oil, green beans",1.755,0.029249999999999998,34.18803418803419
2149,"olive oil, green beans, onions, tomatoes, bell peppers, salt, millet, chicken, garlic, pepper, spinach (raw), jalapenos",13.909556390977444,0.23182593984962407,4.313581131812336
2150,"olive oil, kale, cherry tomatoes, chard, turnips, salt, chive, thyme, shallots, garlic, buttermilk, chicken, pepper, flour, roasted potatoes, fish, brussels sprouts, vegetable oil, parsley, lemon juice, wheat berry",9.450404805914973,0.15750674676524953,6.348934382413569
2151,"olive oil, lemon juice, bulgur, salt, kale, parsley, chickpeas, pepper",4.9589,0.08264833333333334,12.099457540986913
2152,"olive oil, lemon juice, kale, onions, salt, green beans, garlic, pineapple, white rice, cilantro, pepper, vinegar, chicken thighs, brussels sprouts",4.75765275862069,0.07929421264367817,12.611260855740728
2153,"olive oil, lemon juice, onions, salt, cilantro, white rice, cherry tomatoes, jalapenos, arugula, mangos, pork, mustard greens, cucumbers, tomatoes, parsley, lime, garlic, rosemary, asparagus, zucchini",10.776806367041198,0.17961343945068664,5.567512114117456
2154,"olive oil, lemon juice, salt, broccoli, figs, apple, goat cheese, cauliflower, pepper, arugula, brussels sprouts, mustard greens",2.501991390728477,0.04169985651214128,23.980897864932487
2155,"olive oil, lettuce, arugula, green beans, cucumbers, artichokes, mixed greens, garlic, chive, onions, white beans, vinegar, pepper, fish, cherry tomatoes, bell peppers, lime, snow peas, parsley, salt",11.26034542857143,0.18767242380952384,5.328433339865315
2156,"olive oil, mayonnaise, wheat berry, pork, pepper, salt, cabbage, carrot, garlic, lemon juice, parsley, jalapenos",19.59332464788732,0.326555410798122,3.062267434356506
2157,"olive oil, mixed greens, avocado, onions, chicken",16.30329189873418,0.27172153164556967,3.6802383452791223
2158,"olive oil, mushroom, vinegar, fish, chicken, carrot, mixed greens, garlic, cucumbers, country rice, arugula, beets, tofu, cherry tomatoes, asparagus, pumpkin seeds, honeydew melons, green onions, onions, salt, lettuce, mustard",7.769753864168617,0.12949589773614362,7.722252345302595
2159,"olive oil, mustard greens, cucumbers, tomatoes, mustard, potatoes, salt, garlic, spinach (raw), vinegar",2.044651923076923,0.03407753205128205,29.344848051060037
2160,"olive oil, mustard, carrot, salt, raspberries, almonds, arugula, vinegar, chard, blueberries",2.412920588235294,0.0402153431372549,24.866131232226508
2161,"olive oil, mustard, cucumbers, bell peppers, broccoli, salt, garlic, scrambled eggs, radishes, bacon, vinegar",9.868072513089004,0.16446787521815007,6.080214745120291
2162,"olive oil, mustard, cucumbers, salt, garlic, bell peppers, egg whites, bacon, radishes, vinegar",12.198076277372262,0.2033012712895377,4.91880839532882
2163,"olive oil, mustard, cucumbers, salt, garlic, bell peppers, radishes, vinegar",0.9854542372881356,0.016424237288135593,60.88562789593717
2164,"olive oil, mustard, pumpkin seeds, carrot, mixed greens, lettuce, salt, asparagus, tofu, arugula, eggplant, vinegar",2.9601770370370373,0.04933628395061729,20.269057981767354
2165,"olive oil, mustard, roasted potatoes, salt, mixed greens, celery root, cherry tomatoes, vinegar, eggplant",1.3791343434343433,0.022985572390572386,43.50555135229756
2166,"olive oil, mustard, salt, lettuce, pumpkin seeds, mixed greens, carrot, asparagus, eggplant, arugula, vinegar",1.952212444444444,0.03253687407407407,30.734359967198476
2167,"olive oil, olives, pepper, cherry tomatoes, lettuce, cheese pizza, mixed greens, lime, salt, vinegar, onions, cucumbers",5.972628959276018,0.09954381598793363,10.045827458746574
2168,"olive oil, olives, wheat berry",2.0663727272727272,0.03443954545454545,29.036387873348556
2169,"olive oil, olives, wild rice, wheat berry",3.7468,0.062446666666666664,16.013664994128323
2170,"olive oil, onions, brussels sprouts, chicken thighs, lemon juice, salt, garlic, pineapple, white rice, cilantro, pepper, vinegar, kale",5.190191401273886,0.08650319002123143,11.560267312159922
2171,"olive oil, onions, cheese pizza, millet, spinach (cooked), shallots, salt, bok choy, beef, vinegar",15.61627791411043,0.26027129856850717,3.842144737049389
2172,"olive oil, onions, cheese pizza, spinach (cooked), shallots, salt, bok choy, millet, beef, vinegar, quinoa, green beans",11.523433333333337,0.19205722222222227,5.20678154369502
2173,"olive oil, onions, lemon juice, kale, lime, chickpeas, cilantro, millet, white rice, fish, steak, ketchup, lentils, parsley, salt, pears, garlic, bell peppers, shallots, jalapenos, pepper, spinach (raw), green beans, arugula, vinegar",9.78780534883721,0.16313008914728683,6.130076954087363
2174,"olive oil, onions, mustard, pears, salt, mixed greens, garlic, cherry tomatoes, vinegar",1.5365711538461535,0.025609519230769224,39.04798020567774
2175,"olive oil, onions, pepper, tomatoes, millet, bell peppers, chicken, salt, garlic, spinach (raw), jalapenos",18.59412395833333,0.3099020659722222,3.226825858236241
2176,"olive oil, onions, roasted potatoes, bell peppers, salt, spinach (cooked), shallots, bok choy, millet, beef, vinegar",11.27746989619377,0.18795783160322949,5.320342288854209
2177,"olive oil, onions, salt, bell peppers, shallots, spinach (cooked), millet, bok choy, beef, vinegar",15.428085929648242,0.2571347654941374,3.8890112664395815
2178,"olive oil, onions, salt, garlic, pears, mixed greens, mustard, cherry tomatoes, cauliflower, vinegar",1.7010953068592058,0.028351588447653432,35.27139235412987
2179,"olive oil, onions, salt, kale, zucchini, shallots, spinach (cooked), millet, bok choy, beef, wheat berry, chard, chayote squash, vinegar",5.564025162689805,0.09273375271149674,10.783560146768698
2180,"olive oil, onions, salt, lemon juice, cilantro, chili, shallots, salmon, garlic, ginger, jalapenos, brown rice, spinach (raw), lime",18.11305477178423,0.30188424619640386,3.3125279394321447
